equipo|pID|nombre|precio
la-liga-atletico-madrid|27910|Atletico Madrid 25-26 1a Equipacion Thai Camiseta KOKE 6|20.00
la-liga-atletico-madrid|27911|Atletico Madrid 25-26 1a Equipacion Thai Camiseta CORREA 10|20.00
la-liga-atletico-madrid|27912|Atletico Madrid 25-26 1a Equipacion Thai Camiseta R.DE PAUL 5|20.00
la-liga-atletico-madrid|27913|Atletico Madrid 25-26 1a Equipacion Thai Camiseta J.ALVAREZ 19|20.00
la-liga-atletico-madrid|27904|Atletico Madrid 25-26 1a Equipacion Thai Camiseta M.LLORENTE 14|20.00
la-liga-atletico-madrid|27905|Atletico Madrid 25-26 1a Equipacion Thai Camiseta JAVI GALAN 21|20.00
la-liga-atletico-madrid|27906|Atletico Madrid 25-26 1a Equipacion Thai Camiseta REINILDO 23|20.00
la-liga-atletico-madrid|27907|Atletico Madrid 25-26 1a Equipacion Thai Camiseta LEMAR 11|20.00
la-liga-atletico-madrid|27903|Atletico Madrid 25-26 1a Equipacion Thai Camiseta AZPILICUETA 3|20.00
la-liga-atletico-madrid|27629|Atletico Madrid 25-26 2a Equipacion Thai Camiseta LE NORMAND 24|20.00
la-liga-atletico-madrid|27630|Atletico Madrid 25-26 2a Equipacion Thai Camiseta SORLOTH 9|20.00
la-liga-atletico-madrid|27631|Atletico Madrid 25-26 2a Equipacion Thai Camiseta J.M. GIMENEZ 2|20.00
la-liga-atletico-madrid|27632|Atletico Madrid 25-26 2a Equipacion Thai Camiseta LENGLET 15|20.00
la-liga-atletico-madrid|27633|Atletico Madrid 25-26 2a Equipacion Thai Camiseta LEMAR 11|20.00
la-liga-atletico-madrid|27623|Atletico Madrid 25-26 2a Equipacion Thai Camiseta GRIEZMANN 7|20.00
la-liga-atletico-madrid|27624|Atletico Madrid 25-26 2a Equipacion Thai Camiseta REINILDO 23|20.00
la-liga-atletico-madrid|27625|Atletico Madrid 25-26 2a Equipacion Thai Camiseta J.ALVAREZ 19|20.00
la-liga-atletico-madrid|27626|Atletico Madrid 25-26 2a Equipacion Thai Camiseta CORREA 10|20.00
la-liga-atletico-madrid|27628|Atletico Madrid 25-26 2a Equipacion Thai Camiseta MOLINA 16|20.00
la-liga-atletico-madrid|27617|Atletico Madrid 25-26 2a Equipacion Thai Camiseta KOKE 6|20.00
la-liga-atletico-madrid|27618|Atletico Madrid 25-26 2a Equipacion Thai Camiseta BARRIOS 8|20.00
la-liga-atletico-madrid|27619|Atletico Madrid 25-26 2a Equipacion Thai Camiseta S.LINO 12|20.00
la-liga-atletico-madrid|27620|Atletico Madrid 25-26 2a Equipacion Thai Camiseta JAVI GALAN 21|20.00
la-liga-atletico-madrid|27621|Atletico Madrid 25-26 2a Equipacion Thai Camiseta M.LLORENTE 14|19.50
la-liga-atletico-madrid|27622|Atletico Madrid 25-26 2a Equipacion Thai Camiseta RIQUELME 17|20.00
la-liga-atletico-madrid|27614|Atletico Madrid 25-26 2a Equipacion Thai Camiseta R.DE PAUL 5|20.00
la-liga-atletico-madrid|27615|Atletico Madrid 25-26 2a Equipacion Thai Camiseta GALLAGHER 4|20.00
la-liga-atletico-madrid|27616|Atletico Madrid 25-26 2a Equipacion Thai Camiseta GIULIANO 22|20.00
la-liga-atletico-madrid|27613|Atletico Madrid 25-26 2a Equipacion Thai Camiseta AZPILICUETA 3|20.00
la-liga-atletico-madrid|26477|Atletico Madrid 24-25 1a Equipacion Thai Camiseta LE NORMAND 24|20.50
la-liga-atletico-madrid|26483|Atletico Madrid 24-25 1a Equipacion Thai Camiseta REINILDO 23|20.50
la-liga-atletico-madrid|26484|Atletico Madrid 24-25 1a Equipacion Thai Camiseta JAVI GALAN 21|20.50
la-liga-atletico-madrid|26485|Atletico Madrid 24-25 1a Equipacion Thai Camiseta GIULIANO 22|20.50
la-liga-atletico-madrid|26491|Atletico Madrid 24-25 1a Equipacion Thai Camiseta WITSEL 20|20.50
la-liga-atletico-madrid|26493|Atletico Madrid 24-25 2a Equipacion Thai Camiseta AZPILICUETA 3|20.50
la-liga-atletico-madrid|26495|Atletico Madrid 24-25 2a Equipacion Thai Camiseta GRIEZMANN 7|20.50
la-liga-atletico-madrid|26496|Atletico Madrid 24-25 2a Equipacion Thai Camiseta LE NORMAND 24|20.50
la-liga-atletico-madrid|26497|Atletico Madrid 24-25 2a Equipacion Thai Camiseta LEMAR 11|20.50
la-liga-atletico-madrid|26498|Atletico Madrid 24-25 2a Equipacion Thai Camiseta GIULIANO 22|20.50
la-liga-atletico-madrid|26499|Atletico Madrid 24-25 2a Equipacion Thai Camiseta KOKE 6|20.50
la-liga-atletico-madrid|26500|Atletico Madrid 24-25 2a Equipacion Thai Camiseta GALLAGHER 4|20.50
la-liga-atletico-madrid|26501|Atletico Madrid 24-25 2a Equipacion Thai Camiseta BARRIOS 8|20.50
la-liga-atletico-madrid|26502|Atletico Madrid 24-25 2a Equipacion Thai Camiseta JAVI GALAN 21|20.50
la-liga-atletico-madrid|26503|Atletico Madrid 24-25 2a Equipacion Thai Camiseta J.ALVAREZ 19|20.50
la-liga-atletico-madrid|26504|Atletico Madrid 24-25 2a Equipacion Thai Camiseta LENGLET 15|20.50
la-liga-atletico-madrid|26505|Atletico Madrid 24-25 2a Equipacion Thai Camiseta J.M. GIMENEZ 2|20.50
la-liga-atletico-madrid|26506|Atletico Madrid 24-25 2a Equipacion Thai Camiseta CORREA 10|20.50
la-liga-atletico-madrid|26507|Atletico Madrid 24-25 2a Equipacion Thai Camiseta REINILDO 23|20.50
